"DateTime","Baro"
"2016-10-09 00:00:00",1021.9
"2016-10-10 00:00:00",1019.9
"2016-10-11 00:00:00",1015.8
"2016-10-12 00:00:00",1013.2
"2016-10-13 00:00:00",1005.9
"2016-10-14 00:00:00",998.6
"2016-10-15 00:00:00",998
"2016-10-16 00:00:00",1002.2
"2016-10-17 00:00:00",1009.8
"2016-10-18 00:00:00",1013.4
"2016-10-19 00:00:00",1015.8
"2016-10-20 00:00:00",1015.7
"2016-10-21 00:00:00",1014
"2016-10-22 00:00:00",1009.8
"2016-10-23 00:00:00",1004.1
"2016-10-24 00:00:00",1005.5
"2016-10-25 00:00:00",1014.8
"2016-10-26 00:00:00",1020.7
"2016-10-27 00:00:00",1024.4
"2016-10-28 00:00:00",1026.6
"2016-10-29 00:00:00",1026.9
"2016-10-30 00:00:00",1022.2
"2016-10-31 00:00:00",1019.1
"2016-11-01 00:00:00",1017.4
"2016-11-02 00:00:00",1018.2
"2016-11-03 00:00:00",1013
"2016-11-04 00:00:00",1002.3
"2016-11-05 00:00:00",1000.8
"2016-11-06 00:00:00",1001.7
"2016-11-07 00:00:00",1007.4
"2016-11-08 00:00:00",1001.3
"2016-11-09 00:00:00",994.1
"2016-11-10 00:00:00",1001.6
"2016-11-11 00:00:00",1012.9
"2016-11-12 00:00:00",1008.2
"2016-11-13 00:00:00",1020.7
"2016-11-14 00:00:00",1022.1
"2016-11-15 00:00:00",1018.4
"2016-11-16 00:00:00",1008.2
"2016-11-17 00:00:00",992.2
"2016-11-18 00:00:00",988.4
"2016-11-19 00:00:00",991.3
"2016-11-20 00:00:00",980.7
"2016-11-21 00:00:00",979.6
"2016-11-22 00:00:00",991.9
"2016-11-23 00:00:00",1010.3
"2016-11-24 00:00:00",1016.1
"2016-11-25 00:00:00",1015.3
"2016-11-26 00:00:00",1014
"2016-11-27 00:00:00",1018
"2016-11-28 00:00:00",1022.3
"2016-11-29 00:00:00",1026.3
"2016-11-30 00:00:00",1027.1
"2016-12-01 00:00:00",1023.8
"2016-12-02 00:00:00",1019.6
"2016-12-03 00:00:00",1017.2
"2016-12-04 00:00:00",1015.4
"2016-12-05 00:00:00",1016
"2016-12-06 00:00:00",1018.2
"2016-12-07 00:00:00",1016.9
"2016-12-08 00:00:00",1016.8
"2016-12-09 00:00:00",1016.3
"2016-12-10 00:00:00",1013.4
"2016-12-11 00:00:00",1017.5
"2016-12-12 00:00:00",1013.2
"2016-12-13 00:00:00",1010.6
"2016-12-14 00:00:00",1010
"2016-12-15 00:00:00",1009.2
"2016-12-16 00:00:00",1016.9
"2016-12-18 00:00:00",1025.6
"2016-12-19 00:00:00",1019.6
"2016-12-20 00:00:00",1012.1
"2016-12-21 00:00:00",1011.2
"2016-12-22 00:00:00",1019.6
"2016-12-23 00:00:00",1016.7
"2016-12-24 00:00:00",1018.5
"2016-12-25 00:00:00",1015.6
"2016-12-26 00:00:00",1025.5
"2016-12-27 00:00:00",1035.6
"2016-12-28 00:00:00",1033.1
"2016-12-29 00:00:00",1028.6
"2016-12-30 00:00:00",1028.2
"2016-12-31 00:00:00",1022.5
"2017-01-01 00:00:00",1011.2
"2017-01-02 00:00:00",1022.2
"2017-01-03 00:00:00",1021.4
"2017-01-04 00:00:00",1019.8
"2017-01-05 00:00:00",1026.8
"2017-01-06 00:00:00",1026.8
"2017-01-07 00:00:00",1024.8
"2017-01-08 00:00:00",1024.2
"2017-01-09 00:00:00",1011
"2017-01-10 00:00:00",1004.7
"2017-01-11 00:00:00",1005.2
"2017-01-12 00:00:00",998.1
"2017-01-13 00:00:00",1005.5
"2017-01-14 00:00:00",1014.4
"2017-01-15 00:00:00",1016.7
"2017-01-16 00:00:00",1020
"2017-01-17 00:00:00",1027.2
"2017-01-18 00:00:00",1030.2
"2017-01-19 00:00:00",1029.2
"2017-01-20 00:00:00",1025.2
"2017-01-21 00:00:00",1019.5
"2017-01-22 00:00:00",1018.3
"2017-01-23 00:00:00",1020.1
"2017-01-24 00:00:00",1019.7
"2017-01-25 00:00:00",1018
"2017-01-26 00:00:00",1009.3
"2017-01-27 00:00:00",1000.5
"2017-01-28 00:00:00",1001.5
"2017-01-29 00:00:00",1002.2
"2017-01-30 00:00:00",1002.3
"2017-01-31 00:00:00",1002.1
"2017-02-01 00:00:00",996.8
"2017-02-02 00:00:00",985
"2017-02-03 00:00:00",984.5
"2017-02-04 00:00:00",988.8
"2017-02-05 00:00:00",997.3
"2017-02-06 00:00:00",1007.7
"2017-02-07 00:00:00",1006.9
"2017-02-08 00:00:00",1019.2
"2017-02-09 00:00:00",1019.4
"2017-02-10 00:00:00",1017.1
"2017-02-11 00:00:00",1016.5
"2017-02-12 00:00:00",1014.4
"2017-02-13 00:00:00",1011.7
"2017-02-14 00:00:00",1014
"2017-02-15 00:00:00",1018.9
"2017-02-16 00:00:00",1021.7
"2017-02-17 00:00:00",1019.9
"2017-02-18 00:00:00",1016.6
"2017-02-19 00:00:00",1015
"2017-02-20 00:00:00",1012.6
"2017-02-21 00:00:00",1009.1
"2017-02-22 00:00:00",1001.7
"2017-02-23 00:00:00",992.9
"2017-02-24 00:00:00",1009.4
"2017-02-25 00:00:00",1004.2
"2017-02-26 00:00:00",996.9
"2017-02-27 00:00:00",980.9
"2017-02-28 00:00:00",982.1
"2017-03-01 00:00:00",991.1
"2017-03-02 00:00:00",1001.1
"2017-03-03 00:00:00",987.9
"2017-03-04 00:00:00",980.8
"2017-03-05 00:00:00",983.6
"2017-03-06 00:00:00",998.5
"2017-03-07 00:00:00",1008.8
"2017-03-08 00:00:00",1005.1
"2017-03-09 00:00:00",1013.6
"2017-03-10 00:00:00",1015.8
"2017-03-11 00:00:00",1009.3
"2017-03-12 00:00:00",1008.7
"2017-03-13 00:00:00",1022.1
"2017-03-14 00:00:00",1025.3
"2017-03-15 00:00:00",1025
"2017-03-16 00:00:00",1015.5
"2017-03-17 00:00:00",1010.2
"2017-03-18 00:00:00",1004.3
"2017-03-19 00:00:00",1002.3
"2017-03-20 00:00:00",996.7
"2017-03-21 00:00:00",1000.6
"2017-03-22 00:00:00",996.8
"2017-03-23 00:00:00",1008.1
"2017-03-24 00:00:00",1020.8
"2017-03-25 00:00:00",1015.8
"2017-03-27 00:00:00",1014.2
"2017-03-28 00:00:00",1011.3
"2017-03-29 00:00:00",1012.1
"2017-03-30 00:00:00",1008.9
"2017-03-31 00:00:00",1000.8
"2017-04-01 00:00:00",1001.5
"2017-04-02 00:00:00",1014.7
"2017-04-03 00:00:00",1016.8
"2017-04-04 00:00:00",1019.1
"2017-04-05 00:00:00",1024.7
"2017-04-06 00:00:00",1023.7
"2017-04-07 00:00:00",1019.6
"2017-04-08 00:00:00",1015.3
"2017-04-09 00:00:00",1012.7
"2017-04-10 00:00:00",1018.9
"2017-04-11 00:00:00",1020.5
"2017-04-12 00:00:00",1012.8
"2017-04-13 00:00:00",1011.6
"2017-04-14 00:00:00",1009.9
"2017-04-15 00:00:00",1012.1
"2017-04-16 00:00:00",1015.4
"2017-04-17 00:00:00",1015.8
"2017-04-18 00:00:00",1024
"2017-04-19 00:00:00",1028.6
"2017-04-20 00:00:00",1028.1
"2017-04-21 00:00:00",1024.9
"2017-04-22 00:00:00",1021.7
"2017-04-23 00:00:00",1018.6
"2017-04-24 00:00:00",1009.7
"2017-04-25 00:00:00",1008
"2017-04-26 00:00:00",1012
"2017-04-27 00:00:00",1012.5
"2017-04-28 00:00:00",1010
"2017-04-29 00:00:00",1005.6
"2017-04-30 00:00:00",992.4
"2017-05-01 00:00:00",996.5
"2017-05-02 00:00:00",1011.8
"2017-05-03 00:00:00",1015.9
"2017-05-04 00:00:00",1015.4
"2017-05-05 00:00:00",1012.8
"2017-05-06 00:00:00",1006.5
"2017-05-07 00:00:00",1014.1
"2017-05-08 00:00:00",1019.7
"2017-05-09 00:00:00",1015.1
"2017-05-10 00:00:00",1000.3
"2017-05-11 00:00:00",988.2
"2017-05-12 00:00:00",988.4
"2017-05-13 00:00:00",998.9
"2017-05-14 00:00:00",1010.2
"2017-05-15 00:00:00",1014.1
"2017-05-16 00:00:00",1014.4
"2017-05-17 00:00:00",1009.5
"2017-05-18 00:00:00",1005.3
"2017-05-19 00:00:00",1004.8
"2017-05-20 00:00:00",1009.5
"2017-05-21 00:00:00",1014.5
"2017-05-22 00:00:00",1008.3
"2017-05-23 00:00:00",1014.2
"2017-05-24 00:00:00",1018.4
"2017-05-25 00:00:00",1015.4
"2017-05-26 00:00:00",1009.1
"2017-05-27 00:00:00",1005.5
"2017-05-28 00:00:00",1010.1
"2017-05-29 00:00:00",1004.9
"2017-05-30 00:00:00",1008.5
"2017-05-31 00:00:00",1014.5
"2017-06-01 00:00:00",1012.7
"2017-06-02 00:00:00",1009.1
"2017-06-03 00:00:00",1008.3
"2017-06-04 00:00:00",1008.4
"2017-06-05 00:00:00",996.7
"2017-06-06 00:00:00",990
"2017-06-07 00:00:00",1004.2
"2017-06-08 00:00:00",1000.5
"2017-06-09 00:00:00",1003.5
"2017-06-10 00:00:00",1007
"2017-06-11 00:00:00",1006.5
"2017-06-12 00:00:00",1010.5
"2017-06-13 00:00:00",1012.4
"2017-06-14 00:00:00",1009
"2017-06-15 00:00:00",1008.4
"2017-06-16 00:00:00",1017.3
"2017-06-17 00:00:00",1019.9
"2017-06-18 00:00:00",1016.2
"2017-06-19 00:00:00",1011.9
"2017-06-20 00:00:00",1010.2
"2017-06-21 00:00:00",1006.8
"2017-06-22 00:00:00",1005.9
"2017-06-23 00:00:00",1009.1
"2017-06-24 00:00:00",1007
"2017-06-25 00:00:00",1005.8
"2017-06-26 00:00:00",1006.5
"2017-06-27 00:00:00",999.2
"2017-06-28 00:00:00",991.3
"2017-06-29 00:00:00",989.9
"2017-06-30 00:00:00",998.3
"2017-07-01 00:00:00",1009.8
"2017-07-02 00:00:00",1014.2
"2017-07-03 00:00:00",1013.7
"2017-07-04 00:00:00",1012.9
"2017-07-05 00:00:00",1011.1
"2017-07-06 00:00:00",1007.6
"2017-07-07 00:00:00",1010.1
"2017-07-08 00:00:00",1011.7
"2017-07-09 00:00:00",1005.8
"2017-07-10 00:00:00",1002.7
"2017-07-11 00:00:00",1001.1
"2017-07-12 00:00:00",1008.4
"2017-07-13 00:00:00",1013.9
"2017-07-14 00:00:00",1013.6
"2017-07-15 00:00:00",1014.8
"2017-07-16 00:00:00",1016
"2017-07-17 00:00:00",1016.2
"2017-07-18 00:00:00",1008
"2017-07-19 00:00:00",997.9
"2017-07-20 00:00:00",1000.8
"2017-07-21 00:00:00",997.7
"2017-07-22 00:00:00",999.4
"2017-07-23 00:00:00",1004.6
"2017-07-24 00:00:00",1008.2
"2017-07-25 00:00:00",1008.6
"2017-07-26 00:00:00",999.8
"2017-07-27 00:00:00",999.2
"2017-07-28 00:00:00",999.6
"2017-07-29 00:00:00",999.9
"2017-07-30 00:00:00",998.4
"2017-07-31 00:00:00",1003.4
"2017-08-01 00:00:00",1006.5
"2017-08-02 00:00:00",1001.9
"2017-08-12 00:00:00",1012.9
"2017-08-13 00:00:00",1013.7
"2017-08-14 00:00:00",1009.2
"2017-08-15 00:00:00",1008.4
"2017-08-16 00:00:00",1010.3
"2017-08-17 00:00:00",1003.3
"2017-08-18 00:00:00",1003.5
"2017-08-19 00:00:00",1010.6
"2017-08-20 00:00:00",1015.2
"2017-08-21 00:00:00",1013.2
"2017-08-22 00:00:00",1010.3
"2017-08-23 00:00:00",1006.7
"2017-08-24 00:00:00",1009.6
"2017-08-25 00:00:00",1010
"2017-08-26 00:00:00",1009.7
"2017-08-27 00:00:00",1011.3
"2017-08-28 00:00:00",1010.2
"2017-08-29 00:00:00",1007.2
"2017-08-30 00:00:00",1007
"2017-08-31 00:00:00",1009.8
"2017-09-01 00:00:00",1015.2
"2017-09-02 00:00:00",1014.8
"2017-09-03 00:00:00",1003.3
"2017-09-04 00:00:00",1003.8
"2017-09-05 00:00:00",1005.9
"2017-09-06 00:00:00",1012.1
"2017-09-07 00:00:00",1006.5
"2017-09-08 00:00:00",992.8
"2017-09-09 00:00:00",991.6
"2017-09-10 00:00:00",990.8
"2017-09-11 00:00:00",987.4
"2017-09-12 00:00:00",996.3
"2017-09-13 00:00:00",992.4
"2017-09-14 00:00:00",1002.3
"2017-09-15 00:00:00",1006.6
"2017-09-16 00:00:00",1005.2
"2017-09-17 00:00:00",1007.5
"2017-09-18 00:00:00",1011.4
"2017-09-19 00:00:00",1014
"2017-09-20 00:00:00",1010.3
"2017-09-21 00:00:00",1007.2
"2017-09-22 00:00:00",1012.8
"2017-09-23 00:00:00",1012.5
"2017-09-24 00:00:00",1010.4
"2017-09-25 00:00:00",1012.4
"2017-09-26 00:00:00",1014.6
"2017-09-27 00:00:00",1010
"2017-09-28 00:00:00",1009.9
"2017-09-29 00:00:00",1008
"2017-09-30 00:00:00",1007.4
"2017-10-01 00:00:00",1002.2
"2017-10-02 00:00:00",1006.6
"2017-10-03 00:00:00",1016.2
"2017-10-04 00:00:00",1014.9
"2017-10-05 00:00:00",1010.6
"2017-10-06 00:00:00",1019.2
"2017-10-07 00:00:00",1011.5
"2017-10-08 00:00:00",1013.1
"2017-10-09 00:00:00",1013.9
